,asin,Category,Clean_Reviews,predicted
260,B001GXRQW0,Giftcard,customer service isnt much going isnt taking care basics third time five orders ive problem third time theres no resolution customer service sound people call centers around world reading placards speeches include im sorry lot but never help,Topic 2
261,B001GXRQW0,Giftcard,say gift card printed home convenient easy download print,Topic 3
262,B001GXRQW0,Giftcard,got gift card christmas present went another gift brother girlfriend gave person got gift card,Topic 5
263,B001GXRQW0,Giftcard,great awesome stupendous filling words review review reviews done,Topic 1
264,B001GXRQW0,Giftcard,always great option cant think better gift not sure heshe likes perfect,Topic 1
265,B001GXRQW0,Giftcard,gift cards always good gift anyone teen grandkids especially good recipients takes guesswork get awesome gift,Topic 2
266,B001GXRQW0,Giftcard,gave brother christmas loved went got book wanting,Topic 3
267,B001GXRQW0,Giftcard,always prepared gift cards birthdays occasions everyone always seems appreciate,Topic 1
268,B001GXRQW0,Giftcard,ordered days later got ordered days later got,Topic 5
269,B001GXRQW0,Giftcard,received gift rubbed film covers claim code claim code rubbed away card cant without claim code make better card contacted customer service ive basically told nothing cards replacement must contact person purchased person must go back store sold person time zones away live busy lives trouble would take make happen great im sure knows think maker shoddy accept reponsibility selling lemons card receipt cant ship card receipt directly credit account many gift card recipiants share experience not able spend christmas gifts shame response way really protest business elsewhere spread word poor constomer service reponse,Topic 1
270,B001GXRQW0,Giftcard,ordered someone loves movies etc loved pick whatever want perfect gift hardtoshopfor person,Topic 4
271,B001GXRQW0,Giftcard,unlike reviews people bought cards gave gifts im one given one gift person gave card many people today dont want give something someone cant dont want give gift card considerateness ive ended worthless gift card thats not activated using but experience cards extremely negative see reviews common problem youre ending customers money without getting exchange know thats good ol profit margin but cant believe operate way youd better find problem fix youre customer not one gift cards took given gift sound pd dont ripped,Topic 4
272,B001GXRQW0,Giftcard,seemed awful hard time using games kindle fire line easy,Topic 2
273,B001GXRQW0,Giftcard,lost first gift cards ordered but graciously reissued new ones sent no extra cost appreciative know recipients happy gifts thank,Topic 5
274,B001GXRQW0,Giftcard,ive bought several gift cards past always put smile whomever receives great stocking stuffer,Topic 4
275,B001GXRQW0,Giftcard,came quickly well packaged opened outer envelope came unsure inside but found another card inside made great presentation,Topic 1
276,B001GXRQW0,Giftcard,gift cards always great always fit always right color make everyone happy nephew pleased,Topic 2
277,B001GXRQW0,Giftcard,easy fast cant wait get another one thank much,Topic 5
278,B001GXRQW0,Giftcard,got next day but rather large package not agree wasting paper,Topic 1
279,B001GXRQW0,Giftcard,thanks stuff always best prices always lowest get look thru prices pic best youi luv options kindness someone works worked want keep coming back keep customer friend well afraid would forget someone christmas friends dont always see time item came pinch forgot someone bigger gift not needed something huge grabbed another item gotten gave friend something nice christmas choice device thanks variety amazing soooo sooo many people think still books occassional music loss allmost everything girl guy could want come herethanks sooo much greatest,Topic 5
280,B001GXRQW0,Giftcard,got card went check outi noticed whole amount wasnt theresomehow almost two dollars subtracted livid,Topic 5
281,B001GXRQW0,Giftcard,ordered item delivery date december ordered christmas gift december 29th no sign item not screw christmas dollars pain gift card cash give person make fact gift never got upset disappointed terrible service,Topic 5
282,B001GXRQW0,Giftcard,great christmas idea got time christmas happy person bought,Topic 4
283,B001GXRQW0,Giftcard,acquired gift card redeemed account checkout purchasing gift cards webpage loandbehold gift card balance cant gift card purchases wtf knew wouldnt redeemed page money bound account cant sell gift card elsewhere dont gift garbage gift card people give cash gift card actual store,Topic 1
284,B001GXRQW0,Giftcard,love awesome spend opinion year old,Topic 1
285,B001GXRQW0,Giftcard,everyone loves gift card fact go online anything instead trying figure might want,Topic 5
286,B001GXRQW0,Giftcard,gave gift birthday gift really liked told going gift card really meaning,Topic 3
287,B001GXRQW0,Giftcard,literally no idea give someone birthday christmas event gift card versatile thing give,Topic 4
288,B001GXRQW0,Giftcard,sent son army iraq way could choose anything wanted place no shops,Topic 2
289,B001GXRQW0,Giftcard,usual nothing but trustworthy reliable endeavors order gift card days christmas still came overnight great job,Topic 3
290,B001GXRQW0,Giftcard,buyer beware activate card deducted cards value cover shipping handling much free shipping handling prime customers absolutely discusting charge makes fifteen card ten card waste,Topic 5
291,B001GXRQW0,Giftcard,bought gift came quickly no absolutely no hassle no one complain money,Topic 1
292,B001GXRQW0,Giftcard,ordered ease time estimated shown dont required put certain amount words review,Topic 4
293,B001GXRQW0,Giftcard,bought gift card dad could purchase books kindle looking forward buying alex cross merry christmas gift cards great people books online,Topic 2
294,B001GXRQW0,Giftcard,nice gift preteen learn internet world ordering online safey offers,Topic 3
295,B001GXRQW0,Giftcard,perfect option teen boy no idea really wants thank much,Topic 4
296,B001GXRQW0,Giftcard,next day fastest gift ever ordered great stocking suffer christmas year,Topic 5
297,B001GXRQW0,Giftcard,time no damage whatsoever exactly looked picture thing not lots extra packaging unneeded but overall awesome,Topic 2
298,B001GXRQW0,Giftcard,array products easy choice gift hard shop list,Topic 1
299,B001GXRQW0,Giftcard,im happy get two children order timehowever upon arrival damp point wet since cardboard cards dont look presentable gift but knowing children wont mind,Topic 4
300,B001GXRQW0,Giftcard,fast delivry liaked match excllent gob hope deal,Topic 5
301,B001GXRQW0,Giftcard,love giving nephews nieces gift cards anything want great prices,Topic 1
302,B001GXRQW0,Giftcard,hi cheap dirty trick played gift cards control products one purchase using gift card balance yes got right not products bought using gift cards kind forced chose eligible purchased using gift card not want money hell tells not crap service crap products,Topic 1
303,B001GXRQW0,Giftcard,easy gift someone hard yo gifts but u know wish list quickly,Topic 5
304,B001GXRQW0,Giftcard,ill order less gift cards proof christmas lot less merchandise brilliant decisions ill able make bundle shorting stock,Topic 3
305,B001GXRQW0,Giftcard,love love love always get everything within given timei got giftcards day kids excited,Topic 1
306,B001GXRQW0,Giftcard,giving gcs but no denomination physical card include order,Topic 2
307,B001GXRQW0,Giftcard,perfect employee gift great job appreciate getting card especially always giving,Topic 1
308,B001GXRQW0,Giftcard,amazing selection unbeatable prices probably greatest shopping destination world said buying gift card excellent choice youre shopping hard person life last minute gift idea think goes without saying but highly recommended,Topic 4
309,B001GXRQW0,Giftcard,hey need change mi gift card electronic gift card item doesnt dont want fisc card plese help,Topic 4
310,B001GXRQW0,Giftcard,wanted send electronically didnt hour delay get mailed birthday wishes therefore day late also gift amounts choice would sent different denomination,Topic 1
311,B001GXRQW0,Giftcard,coffee maker difficult fill water almost impossible empty hot water dispener removing plug outlet,Topic 1
312,B001GXRQW0,Giftcard,really never thought id review gift card but goes one characteristic gift card especially liked amazingly easy redeem asked wanted redeem right away hit yes immediately applied account no entering code checking twice detail alone makes worth buying,Topic 3
313,B001GXRQW0,Giftcard,let know refunds comes gift cards thinking going comfortable come home non working card think going get money back trade new gift card thinking wrong,Topic 1
314,B001GXRQW0,Giftcard,niece graduating college know kindle fire purchased items confident enjoy using gift card,Topic 2
315,B001GXRQW0,Giftcard,great but give stars competition nbspa datahookproductlinklinked classalinknormal hrefamazoncomgiftcardsdpb001h324jorefcmcrarpdrvwtxtieutf8amazoncom gift cardsa thats twice satisfaction half cards,Topic 1
316,B001GXRQW0,Giftcard,gift card enables shop leisure knowing fun money available pay purchase something want but dont necessarily need,Topic 4
317,B001GXRQW0,Giftcard,cant tell thrilled amazoncom gift cards theyre perfect thing give get theyre fast work shopping get lot bang buck keep coming back every intention come back thank,Topic 2
318,B001GXRQW0,Giftcard,gift cards easiest gifts give dont wait someone cash check recipients get anything want,Topic 4
319,B001GXRQW0,Giftcard,gift card fine ups miss shiped calls ups no help hold ever lost one days ordered another one tomorrow ups sucks days,Topic 5
320,B001GXRQW0,Giftcard,obtained gift certificate amazoncom give daughter graduation masters science nursing allow become nurse practioner many needs future texts medical field plus voracious reader personal time may course credit toward music,Topic 2
321,B001GXRQW0,Giftcard,arent gift cards great dont figure get doesnt right size colorand people get something need want,Topic 4
322,B001GXRQW0,Giftcard,pissed trying push us gift cards buying everything but cant understand stopped sellling itunes gift cards please bring back,Topic 1
323,B001GXRQW0,Giftcard,love giving receiving gift cards free day shipping makes perfect last minute gift many many denominations make always affordable option plus nobody gets present didnt quite want datahookproductlinklinked classalinknormal hrefamazoncomgiftcardsdpb001h324jorefcmcrarpdrvwtxtieutf8amazoncom gift cardsa,Topic 1
